time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1986-10-11T06:27:54.200Z,37.8161667,-121.9766667,7.375,2.04,md,40,43,0.05766,0.08,nc,nc85419,2016-12-06T09:48:52.730Z,"San Francisco Bay area, California",earthquake,0.16,0.34,0.15,22,reviewed,nc,nc
1986-10-11T05:56:24.420Z,37.8136667,-121.9735,7.325,1.56,md,22,71,0.05495,0.05,nc,nc85418,2016-12-06T09:48:47.064Z,"San Francisco Bay area, California",earthquake,0.18,0.34,0.07,10,reviewed,nc,nc
1986-10-11T05:51:05.920Z,37.816,-121.9668333,7.025,1.86,md,28,71,0.05405,0.06,nc,nc85416,2016-12-06T09:48:39.730Z,"San Francisco Bay area, California",earthquake,0.19,0.27,0.17,13,reviewed,nc,nc
1986-10-11T05:40:32.050Z,37.8151667,-121.9665,7.215,1.39,md,14,77,0.05315,0.05,nc,nc85415,2016-12-06T09:48:36.016Z,"San Francisco Bay area, California",earthquake,0.27,0.4,0.26,8,reviewed,nc,nc
1986-10-11T05:17:35.640Z,37.8211667,-121.966,9.025,4.2,ml,76,44,0.05856,0.08,nc,nc85580,2016-12-06T09:48:31.130Z,"San Francisco Bay area, California",earthquake,0.12,0.27,,6,reviewed,nc,nc
1986-09-14T00:03:07.340Z,37.818,-121.9685,7.98,1.06,md,8,183,0.05676,0.02,nc,nc82343,2016-12-06T06:52:47.467Z,"San Francisco Bay area, California",earthquake,1.2,2.55,0.14,2,reviewed,nc,nc
1986-08-27T21:08:06.150Z,37.827,-121.968,13.27,1.73,md,13,157,0.06486,0.4,nc,nc80434,2016-12-06T05:02:30.056Z,"San Francisco Bay area, California",earthquake,1.25,2.09,0.36,13,reviewed,nc,nc
1986-04-09T06:29:20.110Z,37.8416667,-121.994,8.163,1.51,md,21,64,0.06036,0.06,nc,nc69841,2016-12-05T09:09:28.493Z,"San Francisco Bay area, California",earthquake,0.22,0.4,0.08,15,reviewed,nc,nc
1986-04-02T00:29:34.530Z,37.8245,-121.9681667,11.505,0.94,md,4,124,0.07568,0.01,nc,nc1137068,2016-12-05T08:13:56.329Z,"San Francisco Bay area, California",earthquake,1.1,5.41,0.16,3,reviewed,nc,nc
1986-03-26T03:45:22.360Z,37.8403333,-121.9321667,7.596,1.78,md,29,117,0.07297,0.04,nc,nc68715,2016-12-05T07:07:44.391Z,"San Francisco Bay area, California",earthquake,0.15,0.33,0.16,22,reviewed,nc,nc
1985-08-17T18:45:26.610Z,37.8098333,-121.927,15.46,1.85,md,31,104,0.04324,0.05,nc,nc53192,2016-12-03T08:53:23.142Z,"San Francisco Bay area, California",earthquake,0.2,0.4,0.14,24,reviewed,nc,nc
1985-07-24T23:55:40.770Z,37.853,-121.9981667,6.297,1.05,md,6,100,0.06306,0.01,nc,nc1129960,2016-12-03T07:09:51.424Z,"San Francisco Bay area, California",earthquake,0.39,1.22,0.11,4,reviewed,nc,nc
1985-04-12T10:46:10.820Z,37.8538333,-121.9905,7.652,0.7,md,9,100,0.06847,0.03,nc,nc46014,2016-12-03T00:58:41.796Z,"San Francisco Bay area, California",earthquake,0.29,1.13,0.26,3,reviewed,nc,nc
1984-09-12T06:47:48.100Z,37.8326667,-121.9908333,9.642,1,md,11,84,0.05946,0.04,nc,nc27784,2016-12-02T03:31:47.709Z,"San Francisco Bay area, California",earthquake,0.29,0.86,0.07,5,reviewed,nc,nc
1984-03-11T05:58:05.940Z,37.8545,-121.9678333,7.883,1.32,md,10,96,0.07568,0.02,nc,nc1112527,2016-12-01T23:15:38.215Z,"San Francisco Bay area, California",earthquake,0.24,0.65,0.07,7,reviewed,nc,nc
1984-02-27T16:06:14.650Z,37.852,-121.9736667,6.242,1.98,md,23,96,0.07928,0.05,nc,nc7933,2016-12-01T22:47:38.447Z,"San Francisco Bay area, California",earthquake,0.2,0.42,0.14,17,reviewed,nc,nc
1984-02-27T16:04:06.220Z,37.8493333,-121.9743333,5.942,1.37,md,18,94,0.07748,0.05,nc,nc7932,2016-12-01T22:47:37.207Z,"San Francisco Bay area, California",earthquake,0.16,0.51,0.26,9,reviewed,nc,nc
1984-02-26T18:01:01.040Z,37.8581667,-121.9716667,7.432,2.26,md,36,51,0.07477,0.07,nc,nc7865,2016-12-01T22:45:55.957Z,"San Francisco Bay area, California",earthquake,0.15,0.31,0.14,25,reviewed,nc,nc
1984-02-26T14:37:34.740Z,37.8521667,-121.9723333,5.552,1.26,md,17,96,0.08018,0.04,nc,nc7856,2016-12-01T22:45:41.325Z,"San Francisco Bay area, California",earthquake,0.18,0.64,0.1,9,reviewed,nc,nc
1983-12-07T02:36:15.660Z,37.8136667,-121.9525,4.72,1.23,md,5,134,0.08739,0.03,nc,nc1108107,2016-12-11T21:12:53.217Z,"San Francisco Bay area, California",earthquake,1.67,6.48,0.11,5,reviewed,nc,nc
1983-12-02T12:19:30.720Z,37.8531667,-121.9445,9.56,2.23,md,39,49,0.06667,0.1,nc,nc1107865,2016-12-11T20:55:52.060Z,"San Francisco Bay area, California",earthquake,0.18,0.38,0.09,32,reviewed,nc,nc
1983-10-14T01:24:59.980Z,37.8101667,-121.96,7.343,2.15,md,39,45,0.04685,0.14,nc,nc1104878,2016-12-11T17:34:17.080Z,"San Francisco Bay area, California",earthquake,0.22,0.31,0.1,29,reviewed,nc,nc
1983-08-30T08:33:40.270Z,37.8463333,-121.9506667,9.293,2.27,md,43,47,0.07477,0.09,nc,nc1101551,2016-12-11T13:47:05.920Z,"San Francisco Bay area, California",earthquake,0.16,0.34,0.12,33,reviewed,nc,nc
1983-08-22T12:22:41.980Z,37.8255,-121.9586667,16.813,1.35,md,20,121,0.06036,0.09,nc,nc1100842,2016-12-11T13:00:32.246Z,"San Francisco Bay area, California",earthquake,0.4,0.57,0.22,11,reviewed,nc,nc
1983-06-19T03:12:22.850Z,37.8103333,-121.9461667,9.696,1.17,md,13,103,0.04324,0.05,nc,nc1097097,2016-12-11T08:42:34.038Z,"San Francisco Bay area, California",earthquake,0.29,1.4,0.06,9,reviewed,nc,nc
1983-04-27T18:44:32.130Z,37.8513333,-121.9248333,4.75,0.56,md,4,136,0.06306,0.06,nc,nc1090934,2016-12-11T00:32:53.041Z,"San Francisco Bay area, California",earthquake,1.77,7.07,0.09,3,reviewed,nc,nc
1983-04-27T18:43:30.730Z,37.8505,-121.9361667,10.053,2.95,md,63,77,0.06667,0.09,nc,nc1090933,2016-12-11T00:32:48.200Z,"San Francisco Bay area, California",earthquake,0.15,0.31,0.14,52,reviewed,nc,nc
1983-01-10T18:13:43.380Z,37.8095,-121.9843333,6.248,1.92,md,27,58,0.05676,0.06,nc,nc1085085,2016-12-10T18:11:48.048Z,"San Francisco Bay area, California",earthquake,0.17,0.29,0.22,16,reviewed,nc,nc
1983-01-10T17:53:32.010Z,37.8111667,-121.981,6.168,1.14,md,8,115,0.05586,0.01,nc,nc1085084,2016-12-10T18:11:44.184Z,"San Francisco Bay area, California",earthquake,0.3,0.85,0.07,4,reviewed,nc,nc
1982-12-09T12:50:54.370Z,37.8271667,-121.9563333,7.968,1.23,md,9,111,0.06216,0.04,nc,nc1082853,2016-12-12T14:46:47.926Z,"San Francisco Bay area, California",earthquake,0.32,0.96,0.18,7,reviewed,nc,nc
1982-11-29T15:59:15.770Z,37.8506667,-121.966,7.8,1.61,md,28,55,0.07838,0.11,nc,nc1082470,2016-12-12T14:17:21.397Z,"San Francisco Bay area, California",earthquake,0.2,0.4,0.17,21,reviewed,nc,nc
1982-10-17T19:20:03.610Z,37.8298333,-121.9845,7.092,2.43,md,58,81,0.06396,0.08,nc,nc1080421,2016-12-12T12:02:20.430Z,"San Francisco Bay area, California",earthquake,0.13,0.24,0.14,65,reviewed,nc,nc
1982-10-13T05:47:16.320Z,37.8633333,-121.9948333,9.702,1.7,md,31,54,0.07117,0.14,nc,nc1080237,2016-12-12T11:49:43.809Z,"San Francisco Bay area, California",earthquake,0.28,0.46,0.19,20,reviewed,nc,nc
1982-09-17T13:40:57.930Z,37.8413333,-121.9691667,7.617,1.28,md,17,52,0.07838,0.08,nc,nc1079053,2016-12-12T10:32:50.520Z,"San Francisco Bay area, California",earthquake,0.21,0.57,0.09,10,reviewed,nc,nc
1982-09-06T12:44:35.510Z,37.8308333,-121.9343333,9.873,0.77,md,11,85,0.08468,0.1,nc,nc1078611,2016-12-12T10:03:17.644Z,"San Francisco Bay area, California",earthquake,0.33,0.89,0.13,3,reviewed,nc,nc
1982-08-28T09:05:03.860Z,37.8446667,-121.943,9.306,1.34,md,21,81,0.07387,0.08,nc,nc1078197,2016-12-12T09:36:46.752Z,"San Francisco Bay area, California",earthquake,0.22,0.52,0.14,11,reviewed,nc,nc
1982-07-29T13:40:42.340Z,37.8268333,-121.9483333,7.483,1.46,md,19,76,0.06036,0.05,nc,nc1076728,2016-12-12T07:56:21.287Z,"San Francisco Bay area, California",earthquake,0.26,0.48,0.11,11,reviewed,nc,nc
1982-02-22T00:44:47.190Z,37.8276667,-121.9468333,8.423,2.01,md,44,53,0.06126,0.11,nc,nc1072353,2016-12-12T03:07:37.790Z,"San Francisco Bay area, California",earthquake,0.17,0.34,0.17,36,reviewed,nc,nc
1981-08-17T18:23:35.160Z,37.8415,-121.9606667,7.582,1.37,md,26,51,0.07658,0.05,nc,nc1066856,2016-12-13T04:01:27.603Z,"San Francisco Bay area, California",earthquake,0.18,0.3,0.5,18,reviewed,nc,nc
1981-06-28T06:05:39.070Z,37.8421667,-122.003,8.002,2.24,md,42,45,0.05405,0.06,nc,nc1064956,2016-12-13T01:53:01.220Z,"San Francisco Bay area, California",earthquake,0.15,0.24,0.17,25,reviewed,nc,nc
1981-05-23T16:11:52.060Z,37.8173333,-121.977,4.793,1.07,md,5,120,0.06847,0.02,nc,nc1063932,2016-12-13T00:39:58.456Z,"San Francisco Bay area, California",earthquake,1.31,6.4,0.15,6,reviewed,nc,nc
1981-01-02T23:16:02.780Z,37.8183333,-121.9425,7.868,1.47,md,13,120,0.05135,0.07,nc,nc1058814,2016-12-12T18:02:08.079Z,"San Francisco Bay area, California",earthquake,0.31,0.59,0.28,8,reviewed,nc,nc
1980-09-24T12:23:00.860Z,37.8505,-121.943,7.456,1.71,md,22,80,0.06847,0.07,nc,nc1056000,2016-12-14T02:05:06.273Z,"San Francisco Bay area, California",earthquake,0.23,0.44,0.12,11,reviewed,nc,nc
1980-01-21T06:23:11.320Z,37.8465,-122.003,4.232,1.42,md,13,64,0.05586,0.16,nc,nc1049962,2016-12-13T18:03:15.657Z,"San Francisco Bay area, California",earthquake,0.42,1.24,0.05,7,reviewed,nc,nc
1979-11-26T12:43:56.720Z,37.8585,-121.9945,7.72,3.24,md,52,53,0.06847,0.08,nc,nc1049038,2016-12-16T05:11:40.720Z,"San Francisco Bay area, California",earthquake,0.14,0.28,0.12,25,reviewed,nc,nc
1979-11-26T12:40:07.810Z,37.8571667,-121.9898333,8.02,3,ml,53,51,0.07117,0.07,nc,nc1049037,2016-12-16T05:11:32.840Z,"San Francisco Bay area, California",earthquake,0.14,0.27,,0,reviewed,nc,nc
1979-10-11T06:07:54.510Z,37.8271667,-121.924,6.801,1.83,md,6,265,0.1198,0.01,nc,nc1048254,2016-12-16T04:20:27.682Z,"San Francisco Bay area, California",earthquake,1.87,2.23,0.22,5,reviewed,nc,nc
1979-09-24T10:50:59.190Z,37.827,-122.0003333,6.049,1.91,md,19,69,0.05045,0.1,nc,nc1047977,2016-12-16T04:02:16.095Z,"San Francisco Bay area, California",earthquake,0.25,0.47,0.15,7,reviewed,nc,nc
1979-09-19T04:13:28.990Z,37.8306667,-122.0026667,7.072,1.21,md,12,148,0.04955,0.03,nc,nc1047902,2016-12-16T03:57:44.602Z,"San Francisco Bay area, California",earthquake,0.26,0.61,0.03,4,reviewed,nc,nc
1979-09-19T03:22:41.740Z,37.83,-122.0011667,7.112,3.01,md,39,69,0.05045,0.07,nc,nc1047901,2016-12-16T03:57:39.810Z,"San Francisco Bay area, California",earthquake,0.2,0.37,0.13,30,reviewed,nc,nc
1979-09-19T03:22:08.260Z,37.8328333,-121.9895,7.197,1.72,md,7,110,0.1306,0.04,nc,nc1047900,2016-12-16T03:57:29.671Z,"San Francisco Bay area, California",earthquake,0.33,1.25,0.19,6,reviewed,nc,nc
1979-09-16T19:28:57.460Z,37.8273333,-122.0018333,6.472,2.18,md,22,54,0.04955,0.05,nc,nc1047838,2016-12-16T03:53:23.201Z,"San Francisco Bay area, California",earthquake,0.2,0.36,0.14,16,reviewed,nc,nc
1979-09-16T16:37:12.380Z,37.8263333,-122.0021667,5.682,1.32,md,10,61,0.04955,0.03,nc,nc1047835,2016-12-16T03:53:12.127Z,"San Francisco Bay area, California",earthquake,0.23,0.74,0.03,7,reviewed,nc,nc
1979-09-09T21:37:20.680Z,37.834,-121.9978333,5.622,2.01,md,17,85,0.05495,0.04,nc,nc1047717,2016-12-16T03:46:11.849Z,"San Francisco Bay area, California",earthquake,0.17,0.51,0.18,7,reviewed,nc,nc
1979-09-09T20:48:30.280Z,37.837,-121.9978333,7.772,3.17,md,50,46,0.05586,0.08,nc,nc1047716,2016-12-16T03:46:07.560Z,"San Francisco Bay area, California",earthquake,0.15,0.28,0.08,13,reviewed,nc,nc
1979-09-09T20:43:53.840Z,37.8363333,-122.0003333,7.152,2.32,md,24,46,0.05315,0.08,nc,nc1047715,2016-12-16T03:46:03.661Z,"San Francisco Bay area, California",earthquake,0.2,0.44,0.19,11,reviewed,nc,nc
1979-09-09T15:41:27.310Z,37.8395,-122.0006667,5.888,1.91,md,8,198,0.05405,0.01,nc,nc1047712,2016-12-16T03:45:52.540Z,"San Francisco Bay area, California",earthquake,0.38,1.08,0.08,5,reviewed,nc,nc
1979-09-02T10:35:08.030Z,37.8395,-121.9973333,6.862,2.14,md,22,89,0.05676,0.09,nc,nc1047564,2016-12-16T03:35:24.694Z,"San Francisco Bay area, California",earthquake,0.18,0.43,0.15,8,reviewed,nc,nc
1979-09-01T11:08:41.510Z,37.8401667,-121.9965,7.142,1.87,md,16,77,0.05766,0.08,nc,nc1047548,2016-12-16T03:34:24.278Z,"San Francisco Bay area, California",earthquake,0.24,0.71,0.2,13,reviewed,nc,nc
1979-09-01T05:15:35.850Z,37.8406667,-121.9955,6.152,1.36,md,10,90,0.05856,0.09,nc,nc1047539,2016-12-16T03:33:44.582Z,"San Francisco Bay area, California",earthquake,0.34,1.16,0.18,8,reviewed,nc,nc
1979-09-01T05:14:12.590Z,37.8358333,-122.0013333,4.882,1.51,md,9,87,0.05225,0.03,nc,nc1047538,2016-12-16T03:33:41.055Z,"San Francisco Bay area, California",earthquake,0.53,1.33,0.1,6,reviewed,nc,nc
1979-09-01T03:57:06.590Z,37.838,-121.9965,6.262,1.57,md,14,55,0.05676,0.08,nc,nc1047534,2016-12-16T03:33:26.611Z,"San Francisco Bay area, California",earthquake,0.23,0.82,0.27,10,reviewed,nc,nc
1979-09-01T03:02:19.360Z,37.8366667,-121.997,4.872,1.39,md,12,56,0.05586,0.05,nc,nc1047533,2016-12-16T03:33:22.625Z,"San Francisco Bay area, California",earthquake,0.24,0.83,0.17,10,reviewed,nc,nc
1979-08-31T23:50:49.170Z,37.8401667,-121.9993333,6.802,2.22,md,27,46,0.05586,0.08,nc,nc1047530,2016-12-16T03:33:11.748Z,"San Francisco Bay area, California",earthquake,0.19,0.4,0.13,22,reviewed,nc,nc
1979-08-31T23:35:16.080Z,37.8443333,-122.0025,5.843,1.42,md,8,168,0.05586,0.02,nc,nc1047528,2016-12-16T03:33:04.206Z,"San Francisco Bay area, California",earthquake,0.36,1.16,0.05,5,reviewed,nc,nc
1979-08-31T21:02:23.860Z,37.8408333,-121.9958333,6.662,2.2,md,34,48,0.05856,0.1,nc,nc1047526,2016-12-16T03:32:56.789Z,"San Francisco Bay area, California",earthquake,0.18,0.36,0.15,18,reviewed,nc,nc
1979-08-31T19:39:43.280Z,37.8416667,-121.9996667,6.652,2.39,md,33,55,0.05586,0.08,nc,nc1047523,2016-12-16T03:32:45.509Z,"San Francisco Bay area, California",earthquake,0.18,0.33,0.14,22,reviewed,nc,nc
1979-08-31T19:07:05.720Z,37.8396667,-122.0016667,4.953,1.04,md,6,160,0.05405,0.01,nc,nc1047522,2016-12-16T03:32:41.537Z,"San Francisco Bay area, California",earthquake,0.39,1.52,0.14,3,reviewed,nc,nc
1979-08-31T18:53:44.260Z,37.8426667,-121.9953333,7.292,3.13,md,45,47,0.05946,0.08,nc,nc1047521,2016-12-16T03:32:36.710Z,"San Francisco Bay area, California",earthquake,0.16,0.34,0.11,31,reviewed,nc,nc
1979-08-31T10:06:57.330Z,37.8358333,-122.0016667,6.872,2.17,md,42,64,0.05225,0.06,nc,nc1047515,2016-12-16T03:32:00.510Z,"San Francisco Bay area, California",earthquake,0.13,0.22,0.13,31,reviewed,nc,nc
1979-08-31T10:00:51.590Z,37.8351667,-121.9968333,4.922,1.9,md,19,65,0.05586,0.05,nc,nc1047514,2016-12-16T03:31:54.394Z,"San Francisco Bay area, California",earthquake,0.13,0.48,0.18,14,reviewed,nc,nc
1979-08-31T07:26:06.630Z,37.8361667,-121.9961667,4.62,1.49,md,6,87,0.05676,0.03,nc,nc1047512,2016-12-16T03:31:42.879Z,"San Francisco Bay area, California",earthquake,0.29,1.27,0.11,3,reviewed,nc,nc
1979-08-30T16:20:08.720Z,37.8363333,-122.0026667,6.539,2.16,md,15,100,0.05225,0.02,nc,nc1047494,2016-12-16T03:30:21.313Z,"San Francisco Bay area, California",earthquake,0.16,0.32,0.08,17,reviewed,nc,nc
1979-08-30T03:25:28.400Z,37.839,-122.0018333,5.958,1.46,md,10,159,0.05315,0.04,nc,nc1047481,2016-12-16T03:29:31.332Z,"San Francisco Bay area, California",earthquake,0.36,0.55,0.12,4,reviewed,nc,nc
1979-08-12T10:08:15.260Z,37.8326667,-121.994,7.742,2.56,md,33,46,0.05676,0.07,nc,nc1047162,2016-12-16T03:09:08.330Z,"San Francisco Bay area, California",earthquake,0.19,0.37,0.12,23,reviewed,nc,nc
1979-08-10T21:23:44.460Z,37.8303333,-121.9998333,6.402,1.88,md,9,146,0.05225,0.07,nc,nc1047129,2016-12-16T03:06:42.588Z,"San Francisco Bay area, California",earthquake,0.36,0.8,0.24,2,reviewed,nc,nc
1979-08-10T20:55:02.330Z,37.8305,-121.9993333,7.029,1.9,md,18,83,0.05225,0.11,nc,nc1047127,2016-12-16T03:06:35.259Z,"San Francisco Bay area, California",earthquake,0.29,0.61,0.15,10,reviewed,nc,nc
1979-08-09T12:28:54.570Z,37.83,-121.9971667,6.312,1.64,md,10,144,0.05405,0.03,nc,nc1047082,2016-12-16T03:02:42.054Z,"San Francisco Bay area, California",earthquake,0.31,0.72,0.1,7,reviewed,nc,nc
1979-08-09T07:55:21.790Z,37.8316667,-121.9986667,6.372,2.02,md,17,148,0.05315,0.04,nc,nc1047078,2016-12-16T03:02:27.980Z,"San Francisco Bay area, California",earthquake,0.26,0.42,0.08,14,reviewed,nc,nc
1979-07-10T09:51:43.350Z,37.8508333,-121.9388333,8.366,2.38,md,47,62,0.06667,0.08,nc,nc1046533,2016-12-16T02:22:38.620Z,"San Francisco Bay area, California",earthquake,0.14,0.27,0.16,28,reviewed,nc,nc
1979-07-10T08:23:22.250Z,37.8553333,-121.9416667,9.03,3.6,ml,50,62,0.06396,0.08,nc,nc1046531,2016-12-16T02:22:11.260Z,"San Francisco Bay area, California",earthquake,0.18,0.33,,6,reviewed,nc,nc
1979-02-14T16:30:55.620Z,37.8511667,-121.9863333,14.512,2.11,md,22,50,0.07027,0.07,nc,nc1044657,2016-12-16T00:18:03.464Z,"San Francisco Bay area, California",earthquake,0.24,0.61,0.11,17,reviewed,nc,nc
1979-02-10T08:15:16.000Z,37.8368333,-121.9855,8.343,1.94,md,31,147,0.06486,0.04,nc,nc1044608,2016-12-16T00:14:29.522Z,"San Francisco Bay area, California",earthquake,0.17,0.32,0.1,9,reviewed,nc,nc
1979-01-14T07:22:40.600Z,37.8425,-121.9725,9.482,2.06,md,19,52,0.07658,0.09,nc,nc1044186,2016-12-15T23:47:15.736Z,"San Francisco Bay area, California",earthquake,0.28,0.6,0.15,18,reviewed,nc,nc
1978-07-29T05:38:40.130Z,37.8445,-121.9503333,6.69,2.12,md,39,155,0.05315,0.04,nc,nc1041273,2016-12-15T20:14:27.931Z,"San Francisco Bay area, California",earthquake,0.16,0.19,0.12,9,reviewed,nc,nc
1978-03-01T06:14:11.030Z,37.8453333,-121.9521667,7.836,2.27,md,24,85,0.05405,0.07,nc,nc1039126,2016-12-15T17:28:23.870Z,"San Francisco Bay area, California",earthquake,0.19,0.41,0.18,6,reviewed,nc,nc
1978-01-12T09:54:22.140Z,37.8245,-121.9575,13.896,2.48,md,27,51,0.03423,0.07,nc,nc1038557,2016-12-15T16:41:50.171Z,"San Francisco Bay area, California",earthquake,0.21,0.41,0.12,15,reviewed,nc,nc
1978-01-11T16:14:00.740Z,37.8193333,-121.9581667,11.716,1.69,md,14,71,0.02883,0.07,nc,nc1038541,2016-12-15T16:40:42.880Z,"San Francisco Bay area, California",earthquake,0.3,0.67,0.05,8,reviewed,nc,nc
1977-11-13T15:23:26.180Z,37.8468333,-121.9456667,6.453,1.52,md,18,82,0.05495,0.11,nc,nc1037698,2016-12-15T15:39:00.188Z,"San Francisco Bay area, California",earthquake,0.32,0.56,0.15,7,reviewed,nc,nc
1977-02-18T19:52:18.470Z,37.8421667,-121.9451667,8.703,2.77,md,48,86,0.05045,0.09,nc,nc1034016,2016-12-15T11:20:19.830Z,"San Francisco Bay area, California",earthquake,0.18,0.3,0.09,11,reviewed,nc,nc
1977-01-21T05:33:46.000Z,37.8445,-121.976,8.692,1.79,md,16,65,0.05766,0.05,nc,nc1033454,2016-12-15T10:43:34.603Z,"San Francisco Bay area, California",earthquake,0.21,0.57,0.03,5,reviewed,nc,nc
1976-12-10T08:20:05.170Z,37.8468333,-121.9358333,5.907,1.83,md,29,68,0.05586,0.07,nc,nc1032708,2016-12-15T09:53:31.865Z,"San Francisco Bay area, California",earthquake,0.18,0.2,0.21,10,reviewed,nc,nc
1976-09-17T23:20:42.080Z,37.8536667,-121.9543333,7.13,1.97,md,21,58,0.06216,0.06,nc,nc1031578,2016-12-15T08:42:00.355Z,"San Francisco Bay area, California",earthquake,0.21,0.4,0.22,7,reviewed,nc,nc
1976-03-15T06:11:22.090Z,37.8463333,-121.9395,5.237,2.58,md,23,61,0.05495,0.12,nc,nc1029121,2016-12-15T06:11:45.726Z,"San Francisco Bay area, California",earthquake,0.22,0.44,0.05,5,reviewed,nc,nc
1976-02-11T19:24:43.580Z,37.8408333,-122.0016667,8.346,1.79,md,29,100,0.05405,0.06,nc,nc1028776,2016-12-15T05:49:57.186Z,"San Francisco Bay area, California",earthquake,0.2,0.35,0.04,7,reviewed,nc,nc
1976-01-16T08:36:42.690Z,37.8433333,-121.9936667,8.347,1.82,md,28,48,0.06126,0.06,nc,nc1028406,2016-12-15T05:25:33.947Z,"San Francisco Bay area, California",earthquake,0.15,0.34,0.16,6,reviewed,nc,nc
1975-12-05T00:09:33.690Z,37.8181667,-121.994,4.984,1.99,md,10,132,0.04595,0.03,nc,nc1027813,2016-12-15T04:46:55.894Z,"San Francisco Bay area, California",earthquake,0.83,0.47,0.08,4,reviewed,nc,nc
1975-12-01T22:08:37.050Z,37.8298333,-121.9851667,6.189,1.99,md,12,81,0.05045,0.03,nc,nc1027770,2016-12-15T04:44:06.256Z,"San Francisco Bay area, California",earthquake,0.27,0.54,0.28,5,reviewed,nc,nc
1975-12-01T22:08:22.200Z,37.8331667,-121.989,6.759,1.25,md,21,47,0.05495,0.05,nc,nc1027769,2016-12-15T04:44:02.589Z,"San Francisco Bay area, California",earthquake,0.2,0.34,0.35,3,reviewed,nc,nc
1975-12-01T22:07:53.150Z,37.8328333,-121.9838333,7.819,2.09,md,23,48,0.05225,0.05,nc,nc1027768,2016-12-15T04:43:58.744Z,"San Francisco Bay area, California",earthquake,0.2,0.38,0.24,4,reviewed,nc,nc
1975-12-01T22:00:56.460Z,37.8295,-121.9843333,6.099,1.89,md,13,80,0.04955,0.07,nc,nc1027767,2016-12-15T04:43:55.115Z,"San Francisco Bay area, California",earthquake,0.34,0.5,0.21,4,reviewed,nc,nc
1975-12-01T06:53:51.740Z,37.8305,-121.9856667,7.469,2.53,md,26,47,0.05045,0.08,nc,nc1027758,2016-12-15T04:43:18.548Z,"San Francisco Bay area, California",earthquake,0.2,0.38,0.22,6,reviewed,nc,nc
1975-11-30T14:13:49.790Z,37.8318333,-121.9871667,6.539,1.99,md,22,47,0.05225,0.07,nc,nc1027750,2016-12-15T04:42:46.501Z,"San Francisco Bay area, California",earthquake,0.22,0.38,0.36,5,reviewed,nc,nc
1975-11-28T01:36:55.150Z,37.8295,-121.9881667,5.459,1.42,md,13,60,0.05135,0.04,nc,nc1027711,2016-12-15T04:40:05.755Z,"San Francisco Bay area, California",earthquake,0.22,0.61,0.22,3,reviewed,nc,nc
1975-11-03T17:49:32.140Z,37.848,-121.9263333,2.97,1.65,md,8,88,0.06216,0.04,nc,nc1027321,2016-12-15T04:15:34.603Z,"San Francisco Bay area, California",earthquake,0.31,1.54,0.16,4,reviewed,nc,nc
1975-10-29T15:39:40.280Z,37.8461667,-121.9293333,5.034,2.01,md,23,76,0.06036,0.06,nc,nc1027235,2016-12-15T04:10:18.294Z,"San Francisco Bay area, California",earthquake,0.14,0.36,0.16,4,reviewed,nc,nc
1975-10-29T15:38:58.780Z,37.8483333,-121.9261667,6.684,2.54,md,30,75,0.06306,0.05,nc,nc1027234,2016-12-15T04:10:14.654Z,"San Francisco Bay area, California",earthquake,0.16,0.31,0.2,6,reviewed,nc,nc
1975-10-18T22:07:25.760Z,37.8503333,-121.926,5.02,1.46,md,8,99,0.06396,0.04,nc,nc1027057,2016-12-15T03:59:20.559Z,"San Francisco Bay area, California",earthquake,0.28,0.96,0.17,4,reviewed,nc,nc
1975-10-17T04:07:22.490Z,37.8483333,-121.9248333,4.474,1.41,md,9,74,0.06306,0.02,nc,nc1027037,2016-12-15T03:58:11.228Z,"San Francisco Bay area, California",earthquake,0.23,0.86,0.26,5,reviewed,nc,nc
1975-10-13T09:34:51.580Z,37.853,-121.9268333,5.114,1.65,md,12,78,0.06216,0.05,nc,nc1026976,2016-12-15T03:54:20.149Z,"San Francisco Bay area, California",earthquake,0.27,0.73,0.16,6,reviewed,nc,nc
1975-10-06T00:18:15.870Z,37.8498333,-121.9348333,2.75,1.47,md,9,91,0.06306,0.04,nc,nc1026864,2016-12-15T03:47:31.501Z,"San Francisco Bay area, California",earthquake,0.23,1.22,0.14,4,reviewed,nc,nc
1975-10-05T23:01:57.300Z,37.8533333,-121.9331667,5.754,1.71,md,15,93,0.06306,0.12,nc,nc1026862,2016-12-15T03:47:24.191Z,"San Francisco Bay area, California",earthquake,0.3,0.63,0.06,5,reviewed,nc,nc
1975-10-05T22:58:19.910Z,37.8513333,-121.9308333,5.904,2.4,md,21,64,0.06396,0.09,nc,nc1026861,2016-12-15T03:47:20.643Z,"San Francisco Bay area, California",earthquake,0.21,0.5,0.11,8,reviewed,nc,nc
